Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
4410.,  1.446E-01,  3.661E-02,  1.740E-04,  5.733E-05,   NaN,  1.479E-01,  3.362E-02,  9.233E-05,  1.198E-04,   NaN,  29.77,  24.60,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 436.1, 372.4, 554.2, 204.5, 194.4, 278.0, 380.6, 396.7,   NaN, 254.0,   NaN, 434.0,   NaN, 195.3, 412.9,   NaN, 300.1, 193.8,   NaN, 202.4, 121.0,  80.4,  62.3,  84.8, -3.38,   NaN, -4.03, -1.84, -0.67,  0.97,  0.73,  0.83,  0.98,  49.7,   NaN, 2.144500,  70.5,  2.082E-01,  1.678E-03,  6.500E-06,  2.000E-06,  15.8,  4.204E-02,  3.853E-02
4440.,  1.650E-01,  2.562E-02,  1.458E-04,  5.350E-05,   NaN,  1.678E-01,  2.394E-02,  2.350E-05,  1.045E-04,   NaN,  22.92,  18.56,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 379.0, 316.5, 484.6, 201.1, 193.1, 250.8, 335.8, 357.6,   NaN, 222.4,   NaN, 374.0,   NaN, 175.6, 349.1,   NaN, 232.5, 158.1,   NaN, 167.6,  98.0,  66.5,  54.2,  70.0, -3.10,   NaN, -3.77, -1.61, -0.60,  0.92,  0.66,  0.76,  0.91,  32.3,   NaN, 2.171167,  63.1,  2.088E-01,  1.201E-03,  5.667E-06,  2.000E-06,   8.8,  2.944E-02,  2.739E-02
4470.,  1.720E-01,  2.159E-02,  1.212E-04,  5.367E-05,   NaN,  1.750E-01,  2.007E-02,  1.033E-05,  9.833E-05,   NaN,  19.47,  15.84,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 335.4, 282.0, 448.1, 200.3, 191.8, 245.1, 319.9, 333.3,   NaN, 207.4,   NaN, 348.0,   NaN, 144.1, 313.3,   NaN, 210.2, 138.3,   NaN, 138.4,  88.5,  61.3,  51.5,  66.5, -3.01,   NaN, -3.63, -1.52, -0.59,  0.88,  0.67,  0.78,  0.94,  32.0,   NaN, 2.251833,  59.6,  2.088E-01,  1.140E-03,  4.333E-06,  2.000E-06,   7.4,  2.481E-02,  2.294E-02
4500.,  1.764E-01,  1.902E-02,  1.140E-04,  5.350E-05,   NaN,  1.789E-01,  1.792E-02,  1.833E-06,  9.050E-05,   NaN,  16.82,  13.61,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 306.5, 256.3, 419.5, 199.9, 190.1, 247.9, 297.3, 311.2,   NaN, 193.2,   NaN, 317.0,   NaN, 122.9, 287.2,   NaN, 192.7, 120.6,   NaN, 127.7,  84.8,  59.6,  48.9,  68.4, -3.02,   NaN, -3.42, -1.45, -0.59,  0.87,  0.65,  0.74,  0.86,  28.8,   NaN, 2.244500,  57.3,  2.089E-01,  1.078E-03,  4.000E-06,  2.000E-06,   5.6,  2.187E-02,  2.047E-02
4530.,  1.793E-01,  1.740E-02,  1.002E-04,  4.833E-05,   NaN,  1.812E-01,  1.658E-02,  0.000E+00,  8.983E-05,   NaN,  14.94,  12.23,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 290.3, 244.9, 398.1, 195.7, 189.2, 252.7, 286.6, 293.7,   NaN, 183.3,   NaN, 299.5,   NaN, 116.3, 261.4,   NaN, 175.2, 105.7,   NaN, 118.5,  76.0,  53.8,  46.2,  57.0, -2.93,   NaN, -3.34, -1.37, -0.60,  0.82,  0.64,  0.73,  0.86,  26.1,   NaN, 2.254333,  55.5,  2.090E-01,  1.044E-03,  3.333E-06,  2.000E-06,   4.4,  2.000E-02,  1.894E-02
4560.,  1.811E-01,  1.642E-02,  9.700E-05,  4.267E-05,   NaN,  1.830E-01,  1.560E-02,  0.000E+00,  8.350E-05,   NaN,  13.47,  11.39,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 273.6, 223.6, 378.6, 191.5, 187.5, 244.2, 276.0, 285.3,   NaN, 175.9,   NaN, 285.6,   NaN, 104.2, 246.9,   NaN, 164.9,  96.1,   NaN, 110.4,  72.2,  51.2,  44.0,  54.0, -2.87,   NaN, -3.27, -1.31, -0.52,  0.84,  0.56,  0.69,  0.82,  24.4,   NaN, 2.204833,  54.0,  2.090E-01,  1.043E-03,  3.667E-06,  2.000E-06,   4.2,  1.888E-02,  1.781E-02
4590.,  1.822E-01,  1.582E-02,  9.250E-05,  4.233E-05,   NaN,  1.844E-01,  1.482E-02,  0.000E+00,  7.900E-05,   NaN,  12.37,  10.39,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 262.4, 215.5, 364.8, 187.7, 185.8, 233.9, 263.6, 275.7,   NaN, 168.5,   NaN, 277.6,   NaN, 108.8, 235.1,   NaN, 155.2,  93.6,   NaN, 113.5,  62.3,  48.0,  42.6,  50.4, -2.82,   NaN, -3.23, -1.28, -0.55,  0.84,  0.56,  0.65,  0.80,  24.1,   NaN, 2.237000,  52.8,  2.090E-01,  9.990E-04,  3.000E-06,  2.000E-06,   4.4,  1.819E-02,  1.688E-02
4620.,  1.830E-01,  1.532E-02,  9.117E-05,  4.067E-05,   NaN,  1.856E-01,  1.412E-02,  0.000E+00,  7.933E-05,   NaN,  11.16,   9.51,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 246.4, 206.6, 349.3, 185.7, 184.7, 225.3, 255.4, 261.8,   NaN, 162.1,   NaN, 263.3,   NaN, 102.3, 222.7,   NaN, 147.0,  85.6,   NaN, 101.9,  60.1,  45.9,  41.3,  48.9, -2.71,   NaN, -3.09, -1.21, -0.53,  0.78,  0.53,  0.66,  0.78,  21.9,   NaN, 2.237833,  51.6,  2.091E-01,  9.598E-04,  3.000E-06,  2.000E-06,   3.6,  1.762E-02,  1.607E-02
4650.,  1.852E-01,  1.404E-02,  9.150E-05,  4.217E-05,   NaN,  1.875E-01,  1.297E-02,  0.000E+00,  8.067E-05,   NaN,   9.86,   8.37,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 229.7, 187.8, 334.5, 180.9, 183.5, 221.7, 242.3, 246.3,   NaN, 153.2,   NaN, 244.9,   NaN,  95.6, 209.6,   NaN, 136.8,  84.2,   NaN,  99.9,  67.5,  50.3,  41.7,  53.4, -2.67,   NaN, -2.96, -1.17, -0.52,  0.82,  0.53,  0.64,  0.74,  19.5,   NaN, 2.189500,  50.4,  2.092E-01,  9.188E-04,  2.500E-06,  2.000E-06,   3.0,  1.615E-02,  1.476E-02
4680.,  1.875E-01,  1.278E-02,  8.933E-05,  4.217E-05,   NaN,  1.895E-01,  1.192E-02,  0.000E+00,  7.683E-05,   NaN,   9.12,   7.53,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 210.6, 178.2, 319.8, 177.6, 182.4, 216.9, 229.8, 228.2,   NaN, 146.4,   NaN, 230.1,   NaN,  90.8, 201.2,   NaN, 132.6,  78.8,   NaN,  99.2,  69.7,  50.1,  41.7,  51.7, -2.64,   NaN, -2.85, -1.13, -0.54,  0.79,  0.55,  0.64,  0.72,  18.9,   NaN, 2.221000,  49.3,  2.092E-01,  8.913E-04,  2.000E-06,  2.000E-06,   3.0,  1.471E-02,  1.356E-02
4710.,  1.893E-01,  1.172E-02,  8.317E-05,  4.267E-05,   NaN,  1.909E-01,  1.113E-02,  0.000E+00,  7.183E-05,   NaN,   8.39,   7.15,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 205.8, 168.5, 307.5, 172.9, 180.2, 202.2, 224.9, 222.9,   NaN, 140.1,   NaN, 219.6,   NaN,  82.8, 191.0,   NaN, 126.2,  76.1,   NaN,  87.5,  60.8,  47.4,  40.3,  48.3, -2.53,   NaN, -2.86, -1.10, -0.54,  0.78,  0.51,  0.60,  0.70,  16.6,   NaN, 2.187834,  48.4,  2.092E-01,  8.582E-04,  2.000E-06,  2.000E-06,   3.2,  1.349E-02,  1.265E-02
4740.,  1.913E-01,  1.061E-02,  6.117E-05,  4.317E-05,   NaN,  1.921E-01,  1.036E-02,  0.000E+00,  7.117E-05,   NaN,   7.64,   6.60,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 192.9, 165.9, 296.4, 170.8, 177.9, 197.9, 219.2, 212.8,   NaN, 134.9,   NaN, 209.2,   NaN,  80.4, 179.5,   NaN, 117.1,  71.4,   NaN,  89.0,  57.6,  45.1,  39.0,  47.2, -2.46,   NaN, -2.71, -1.06, -0.50,  0.78,  0.48,  0.58,  0.71,  15.0,   NaN, 2.161333,  47.4,  2.093E-01,  8.028E-04,  2.000E-06,  2.000E-06,   3.4,  1.220E-02,  1.175E-02
4770.,  1.921E-01,  1.017E-02,  7.000E-05,  4.417E-05,   NaN,  1.930E-01,  9.894E-03,  0.000E+00,  7.033E-05,   NaN,   7.21,   6.22,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 184.5, 158.6, 287.3, 168.2, 175.5, 191.4, 213.7, 205.0,   NaN, 131.7,   NaN, 204.0,   NaN,  73.6, 170.1,   NaN, 108.6,  67.5,   NaN,  79.3,  51.2,  42.2,  37.7,  44.5, -2.38,   NaN, -2.70, -1.00, -0.51,  0.72,  0.46,  0.56,  0.69,  14.4,   NaN, 2.203333,  46.5,  2.093E-01,  7.770E-04,  1.500E-06,  2.000E-06,   3.6,  1.170E-02,  1.121E-02
4800.,  1.930E-01,  9.572E-03,  6.267E-05,  4.417E-05,   NaN,  1.934E-01,  9.595E-03,  0.000E+00,  7.117E-05,   NaN,   6.54,   5.68,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 176.1, 148.9, 276.2, 159.8, 172.8, 183.7, 206.2, 200.9,   NaN, 124.5,   NaN, 191.7,   NaN,  65.6, 163.5,   NaN, 109.9,  58.7,   NaN,  76.5,  51.7,  41.9,  37.4,  44.8, -2.38,   NaN, -2.62, -0.98, -0.55,  0.67,  0.46,  0.60,  0.62,  13.3,   NaN, 2.140000,  45.8,  2.093E-01,  7.735E-04,  2.000E-06,  2.000E-06,   3.9,  1.101E-02,  1.087E-02
4830.,  1.942E-01,  8.939E-03,  5.867E-05,  4.333E-05,   NaN,  1.945E-01,  9.017E-03,  0.000E+00,  6.983E-05,   NaN,   6.19,   5.21,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 169.7, 143.1, 270.1, 156.8, 171.4, 176.5, 196.0, 188.8,   NaN, 120.0,   NaN, 183.3,   NaN,  66.9, 156.1,   NaN, 102.1,  61.8,   NaN,  78.4,  51.5,  42.5,  38.3,  45.1, -2.29,   NaN, -2.56, -0.93, -0.55,  0.71,  0.47,  0.54,  0.63,  12.4,   NaN, 2.150833,  45.1,  2.094E-01,  7.522E-04,  1.500E-06,  2.000E-06,   3.5,  1.028E-02,  1.020E-02
4860.,  1.979E-01,  6.672E-03,  6.467E-05,  4.967E-05,   NaN,  1.979E-01,  6.710E-03,  0.000E+00,  7.617E-05,   NaN,   4.69,   3.52,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 160.3, 129.5, 263.4, 152.5, 169.9, 159.3, 189.0, 167.3,   NaN, 104.8,   NaN, 140.5,   NaN,  63.7, 134.9,   NaN,  87.4,  60.6,   NaN,  71.3,  50.9,  42.6,  37.7,  43.5, -1.98,   NaN, -2.21, -0.75, -0.54,  0.66,  0.41,  0.51,  0.48,   5.6,   NaN, 2.011167,  43.3,  2.096E-01,  6.472E-04,  1.000E-06,  2.833E-06,   1.5,  7.699E-03,  7.575E-03
4890.,  2.045E-01,  2.969E-03,  6.350E-05,  9.200E-05,   NaN,  2.047E-01,  2.978E-03,  0.000E+00,  1.120E-04,   NaN,   4.18,   3.15,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 144.8, 119.4, 253.8, 149.5, 168.2, 141.0, 176.5, 135.3,   NaN,  89.6,   NaN, 105.5,   NaN,  60.2, 116.0,   NaN,  73.9,  56.6,   NaN,  67.8,  45.4,  38.9,  36.2,  41.7, -1.78,   NaN, -1.96, -0.63, -0.52,  0.61,  0.30,  0.40,  0.48,   1.0,   NaN, 2.045500,  41.1,  2.097E-01,  5.237E-04,  1.000E-06,  4.667E-06,   0.3,  3.465E-03,  3.287E-03
4920.,  2.063E-01,  1.965E-03,  7.867E-05,  9.750E-05,   NaN,  2.067E-01,  1.775E-03,  0.000E+00,  1.138E-04,   NaN,   3.84,   2.98,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 134.4, 116.4, 244.8, 147.2, 165.5, 133.5, 167.8, 123.5,   NaN,  84.3,   NaN, 100.3,   NaN,  56.5, 108.9,   NaN,  69.5,  55.3,   NaN,  61.9,  43.8,  37.5,  35.3,  39.4, -1.73,   NaN, -1.90, -0.55, -0.50,  0.58,  0.21,  0.42,  0.41,   0.6,   NaN, 2.054333,  40.1,  2.097E-01,  5.198E-04,  3.333E-07,  4.000E-06,   0.4,  2.336E-03,  1.902E-03
4950.,  2.068E-01,  1.703E-03,  9.217E-05,  9.583E-05,   NaN,  2.075E-01,  1.373E-03,  0.000E+00,  1.080E-04,   NaN,   3.58,   2.73,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 133.8, 110.0, 236.8, 143.6, 164.4, 127.9, 157.8, 125.8,   NaN,  79.4,   NaN,  97.4,   NaN,  52.4, 103.7,   NaN,  66.2,  54.7,   NaN,  59.1,  45.3,  38.4,  36.0,  40.3, -1.69,   NaN, -1.88, -0.52, -0.52,  0.58,  0.16,  0.35,  0.37,   0.6,   NaN, 2.064833,  39.6,  2.097E-01,  5.140E-04,  5.000E-07,  4.000E-06,   0.4,  2.052E-03,  1.434E-03
4980.,  2.068E-01,  1.575E-03,  1.015E-04,  1.022E-04,   NaN,  2.077E-01,  1.201E-03,  0.000E+00,  1.065E-04,   NaN,   3.30,   2.59,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 129.2, 105.3, 230.0, 137.2, 161.8, 124.3, 152.1, 124.4,   NaN,  76.1,   NaN,  94.0,   NaN,  51.9,  98.6,   NaN,  64.6,  53.1,   NaN,  57.7,  46.7,  40.0,  36.3,  40.8, -1.67,   NaN, -1.86, -0.42, -0.52,  0.57,  0.19,  0.36,  0.38,   0.5,   NaN, 2.029333,  39.1,  2.097E-01,  5.165E-04,  6.667E-07,  3.333E-06,   0.5,  1.916E-03,  1.231E-03
5010.,  2.075E-01,  1.238E-03,  5.100E-05,  1.010E-04,   NaN,  2.079E-01,  1.107E-03,  0.000E+00,  1.087E-04,   NaN,   3.08,   2.36,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 123.8, 100.3, 222.6, 134.0, 158.2, 117.4, 147.5, 120.1,   NaN,  73.2,   NaN,  91.8,   NaN,  50.1,  92.2,   NaN,  62.9,  52.9,   NaN,  56.3,  44.1,  37.8,  34.9,  39.4, -1.63,   NaN, -1.81, -0.44, -0.52,  0.54,  0.17,  0.29,  0.31,   0.4,   NaN, 2.006500,  38.5,  2.098E-01,  4.872E-04,  8.333E-07,  3.000E-06,   0.4,  1.474E-03,  1.119E-03
5040.,  2.078E-01,  1.172E-03,  5.500E-05,  9.817E-05,   NaN,  2.079E-01,  1.037E-03,  0.000E+00,  1.053E-04,   NaN,   2.93,   2.37,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 119.0,  98.9, 216.8, 128.6, 160.6, 113.7, 142.2, 122.1,   NaN,  70.3,   NaN,  87.5,   NaN,  48.9,  87.8,   NaN,  59.5,  48.7,   NaN,  54.3,  43.7,  39.0,  35.7,  39.2, -1.60,   NaN, -1.79, -0.34, -0.53,  0.55,  0.13,  0.31,  0.36,   0.4,   NaN, 2.001833,  38.2,  2.097E-01,  5.155E-04,  6.667E-07,  3.000E-06,   0.2,  1.402E-03,  1.027E-03
5070.,  2.075E-01,  1.292E-03,  1.027E-04,  9.050E-05,   NaN,  2.080E-01,  9.970E-04,  0.000E+00,  9.800E-05,   NaN,   2.88,   2.23,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 113.8,  97.3, 211.2, 118.7, 155.8, 113.1, 136.9, 105.3,   NaN,  68.9,   NaN,  85.1,   NaN,  48.8,  82.2,   NaN,  60.9,  46.5,   NaN,  52.6,  40.7,  35.3,  33.8,  35.9, -1.57,   NaN, -1.71, -0.43, -0.51,  0.51,  0.08,  0.32,  0.20,   0.6,   NaN, 2.237500,  37.8,  2.097E-01,  5.792E-04,  0.000E+00,  3.000E-06,   0.0,  1.594E-03,  9.847E-04
5100.,  2.077E-01,  1.121E-03,  6.617E-05,  8.100E-05,   NaN,  2.081E-01,  9.515E-04,  0.000E+00,  9.033E-05,   NaN,   2.64,   2.12,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 111.1,  92.9, 206.3, 113.2, 152.3, 109.3, 131.4, 103.1,   NaN,  67.5,   NaN,  83.4,   NaN,  45.8,  79.9,   NaN,  58.5,  43.0,   NaN,  50.0,  39.4,  34.4,  33.7,  35.0, -1.54,   NaN, -1.68, -0.43, -0.51,  0.49, -0.02,  0.33,  0.30,   0.4,   NaN, 2.354833,  37.5,  2.098E-01,  4.957E-04,  0.000E+00,  3.000E-06,   0.0,  1.357E-03,  9.263E-04
5130.,  2.078E-01,  1.183E-03,  8.700E-05,  8.150E-05,   NaN,  2.082E-01,  9.027E-04,  0.000E+00,  8.933E-05,   NaN,   2.51,   1.96,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 108.9,  86.2, 200.0, 106.1, 154.2, 105.4, 127.6,  98.6,   NaN,  64.8,   NaN,  81.9,   NaN,  45.4,  77.5,   NaN,  56.3,  44.2,   NaN,  47.9,  38.8,  34.6,  33.5,  36.0, -1.52,   NaN, -1.66, -0.40, -0.51,  0.50,  0.01,  0.33,  0.27,   0.4,   NaN, 2.380667,  37.0,  2.098E-01,  4.917E-04,  1.667E-07,  7.667E-06,   0.0,  1.452E-03,  8.642E-04
5160.,  2.075E-01,  1.186E-03,  1.160E-04,  7.617E-05,   NaN,  2.083E-01,  8.605E-04,  0.000E+00,  8.650E-05,   NaN,   2.43,   1.89,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 104.5,  86.9, 195.8, 100.2, 150.2,  99.2, 124.7, 101.4,   NaN,  63.3,   NaN,  78.8,   NaN,  45.2,  75.6,   NaN,  55.6,  42.3,   NaN,  45.9,  38.0,  33.7,  32.9,  34.9, -1.50,   NaN, -1.66, -0.37, -0.49,  0.49, -0.06,  0.30,  0.29,   0.2,   NaN, 2.341167,  36.8,  2.098E-01,  4.880E-04,  1.667E-07,  1.350E-05,   0.0,  1.488E-03,  8.057E-04
5190.,  2.078E-01,  1.080E-03,  9.583E-05,  7.133E-05,   NaN,  2.084E-01,  8.150E-04,  0.000E+00,  7.967E-05,   NaN,   2.33,   1.75,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 101.4,  83.2, 191.0, 100.3, 153.3,  96.8, 121.5,  99.7,   NaN,  61.3,   NaN,  77.3,   NaN,  44.0,  73.4,   NaN,  54.9,  43.4,   NaN,  45.8,  36.9,  33.4,  32.9,  34.4, -1.45,   NaN, -1.63, -0.36, -0.49,  0.50, -0.02,  0.27,  0.30,   0.1,   NaN, 2.293500,  36.4,  2.098E-01,  4.808E-04,  0.000E+00,  1.367E-05,   0.0,  1.343E-03,  7.572E-04
5220.,  2.078E-01,  1.106E-03,  9.867E-05,  6.417E-05,   NaN,  2.084E-01,  7.930E-04,  0.000E+00,  7.800E-05,   NaN,   2.21,   1.78,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  98.6,  84.2, 186.0,  97.0, 155.0,  94.8, 116.7,  85.5,   NaN,  60.4,   NaN,  74.1,   NaN,  43.2,  71.4,   NaN,  56.0,  37.7,   NaN,  43.4,  35.7,  32.7,  32.1,  33.4, -1.43,   NaN, -1.54, -0.35, -0.50,  0.45, -0.04,  0.30,  0.15,   0.0,   NaN, 2.415833,  36.3,  2.098E-01,  4.985E-04,  1.667E-07,  1.400E-05,   0.0,  1.376E-03,  7.288E-04
5250.,  2.078E-01,  1.065E-03,  9.267E-05,  6.300E-05,   NaN,  2.085E-01,  7.702E-04,  0.000E+00,  7.083E-05,   NaN,   2.16,   1.72,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  95.0,  85.4, 181.3,  94.9, 155.2,  89.5, 113.8,  95.2,   NaN,  58.8,   NaN,  73.6,   NaN,  42.6,  70.6,   NaN,  51.6,  40.1,   NaN,  45.5,  38.3,  34.3,  32.6,  34.0, -1.43,   NaN, -1.59, -0.20, -0.50,  0.47, -0.12,  0.17,  0.11,   0.1,   NaN, 2.350500,  36.0,  2.098E-01,  4.890E-04,  0.000E+00,  4.000E-06,   0.0,  1.324E-03,  7.067E-04
5280.,  2.079E-01,  9.770E-04,  1.020E-04,  6.383E-05,   NaN,  2.085E-01,  7.547E-04,  0.000E+00,  7.083E-05,   NaN,   2.06,   1.59,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  96.9,  80.8, 177.6,  93.7, 148.9,  89.6, 111.8,  92.2,   NaN,  57.8,   NaN,  73.0,   NaN,  42.3,  68.4,   NaN,  52.3,  40.8,   NaN,  44.3,  37.3,  33.3,  32.6,  34.1, -1.39,   NaN, -1.56, -0.30, -0.48,  0.46, -0.13,  0.23,  0.21,   0.4,   NaN, 2.199167,  35.6,  2.098E-01,  4.635E-04,  0.000E+00,  4.333E-06,   0.0,  1.233E-03,  6.840E-04
